Id	Title	Name	Image	Desc	RewardId	RedressRewardId	RewardType	Count	CountText	Time	IsNotification	NotificationContent	NotificationParams	Unnamed: 14	Unnamed: 15	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21
400005	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	3	3	0	0	#	#								
400006	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	2	2	0	0	#	#								
400007	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	2	2	0	0	#	#								
400008	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	1	1	0	0	#	#								
400009	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	3	3	0	0	#	#								
400010	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	3	3	0	0	#	#								
400011	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	2	2	0	0	#	#								
400012	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	1	1	0	0	#	#								
400013	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	4	4	0	0	#	#								
400014	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	3	3	0	0	#	#								
400015	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	2	2	0	0	#	#								
101	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	1	1	0	0	#	#		结算段位奖励						
111	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	2	2	0	0	#	#								
112	BoxSetting_title	#	set:dress_shop.json image:g1008_yaoshi_paihangbang	#	0	0	6	8	8	0	0	#	#								
201	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	2	2	0	0	#	#								
211	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	3	3	0	0	#	#								
212	BoxSetting_title	#	set:dress_shop.json image:g1008_yaoshi_paihangbang	#	0	0	6	16	16	0	0	#	#								
301	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	3	3	0	0	#	#								
311	BoxSetting_title	#	set:tequan.json image:gold_chest	#	1	0	9	4	4	0	0	#	#								
312	BoxSetting_title	#	set:dress_shop.json image:g1008_yaoshi_paihangbang	#	0	0	6	25	25	0	0	#	#								
401	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	1	1	0	0	#	#								
411	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	2	2	0	0	#	#								
412	BoxSetting_title	#	set:dress_shop.json image:g1008_yaoshi_paihangbang	#	0	0	6	30	30	0	0	#	#								
511	BoxSetting_title	#	set:tequan.json image:small_diamond_chest	#	2	0	9	2	2	0	0	#	#								
512	BoxSetting_title	#	set:dress_shop.json image:g1008_yaoshi_paihangbang	#	0	0	6	30	30	0	0	#	#								
113	BoxSetting_title	#	set:bedwar_season_rule.json image:ic_honor_lv2	#	0	0	10	1	1	0	0	#	#								
213	BoxSetting_title	#	set:bedwar_season_rule.json image:ic_honor_lv3	#	0	0	10	1	1	0	0	#	#								
313	BoxSetting_title	#	set:bedwar_season_rule.json image:ic_honor_lv4	#	0	0	10	1	1	0	0	#	#								
413	BoxSetting_title	#	set:bedwar_season_rule.json image:ic_honor_lv5	#	0	0	10	1	1	0	0	#	#								
500001	BoxSetting_title	BoxSetting_name_103001	set:dress_shop.json image:g1008_sword_01_b	BoxSetting_desc_103001	2077	0	103	1	1	0	0	#	#		勇士木剑						
500002	BoxSetting_title	BoxSetting_name_101001	set:runeIcon.json image:rune_10101	BoxSetting_desc_101001	10101	0	101	1	1	0	0	#	#		剑刃Ⅰ						
500003	BoxSetting_title	BoxSetting_name_101002	set:runeIcon.json image:rune_10201	BoxSetting_desc_101002	10201	0	101	1	1	0	0	#	#		弓箭Ⅰ						
500004	BoxSetting_title	BoxSetting_name_101007	set:runeIcon.json image:rune_10701	BoxSetting_desc_101007	10701	0	101	1	1	0	0	#	#		强壮Ⅰ						
500005	BoxSetting_title	BoxSetting_name_101008	set:runeIcon.json image:rune_10801	BoxSetting_desc_101008	10801	0	101	1	1	0	0	#	#		恢复Ⅰ						
500006	BoxSetting_title	AppShopGoods_name_1001	set:tequan.json image:key_daoju	AppShopGoods_des_1001	0	0	6	10	10	0	0	#	#		钥匙						
600001	BoxSetting_title	RewardSetting_600001	set:tequan.json image:gold_chest	#	1	0	9	1	1	0	0	#	#		黄金宝箱						
600002	BoxSetting_title	RewardSetting_600002	set:tequan.json image:EXP	BoxSetting_desc_104006	106	0	104	1	2hour	7200	0	#	#		经验翻倍(2小时)						
600003	BoxSetting_title	RewardSetting_600003	set:tequan.json image:key_daoju	AppShopGoods_des_1001	0	0	6	10	10	0	0	#	#		钥匙						
600004	BoxSetting_title	RewardSetting_600004	set:tequan.json image:gold_chest	#	1	0	9	2	2	0	0	#	#		黄金宝箱						
600005	BoxSetting_title	RewardSetting_600005	set:tequan.json image:tequan_jinding	BoxSetting_desc_104003	103	0	104	1	2hour	7200	0	#	#		金锭增长(2小时)						
600006	BoxSetting_title	RewardSetting_600006	set:tequan.json image:key_daoju	AppShopGoods_des_1001	0	0	6	20	20	0	0	#	#		钥匙						
600007	BoxSetting_title	RewardSetting_600007	set:tequan.json image:diamond_chest	#	2	0	9	1	1	0	0	#	#		钻石宝箱						
700001	BoxSetting_title	RewardSetting_700001	set:tequan.json image:small_diamond_chest	#	2	0	9	1	1	0	0	#	#		钻石宝箱						
700002	BoxSetting_title	RewardSetting_700002	set:dress_shop.json image:g1008_sword_19_b	BoxSetting_desc_202015	2095	0	103	1	1	0	0	#	#		沙皇弯刀						
700003	BoxSetting_title	RewardSetting_700003	set:dress_shop.json image:g1008_axe_10_b	BoxSetting_desc_202025	2106	0	103	1	1	0	0	#	#		黄金大赏						
700004	BoxSetting_title	RewardSetting_700004	set:dress_shop.json image:g1008_pickaxe_10_b	BoxSetting_desc_102038	2126	0	103	1	1	0	0	#	#		黄金矿工						
700005	BoxSetting_title	RewardSetting_700005	set:dress_shop.json image:g1008_bow_01_b	BoxSetting_desc_103006	2137	0	103	1	1	0	0	#	#		黄金战弓						
700006	BoxSetting_title	RewardSetting_700006	set:dress_shop.json image:g1008_helmet_2_rainbow_b	BoxSetting_desc_102046	2266	0	103	1	1	0	0	#	#		彩虹兽						
800001	BoxSetting_title	RewardSetting_800001	set:tequan.json image:key_daoju	AppShopGoods_des_1001	0	0	6	100	100	0	0	#	#		钥匙						
800002	BoxSetting_title	RewardSetting_800002	set:tequan.json image:tequan_hp	AppShopGoods_des_2002	102	0	104	1	30day	2592000	0	#	#		生命值强化（一个月）						
800003	BoxSetting_title	RewardSetting_800003	set:tequan.json image:small_diamond_chest	#	2	0	9	1	1	0	0	#	#		钻石宝箱						
800004	BoxSetting_title	RewardSetting_800004	set:tequan.json image:key_daoju	AppShopGoods_des_1001	0	0	6	10	10	0	0	#	#		钥匙						
800005	BoxSetting_title	RewardSetting_800005	set:tequan.json image:EXP	BoxSetting_desc_104006	106	0	104	1	2hour	7200	0	#	#		经验翻倍(2小时)						
800006	BoxSetting_title	RewardSetting_800006	set:tequan.json image:fm_sword_fire	AppShopGoods_des_2004	104	0	104	1	2hour	7200	0	#	#		火焰附魔(2小时)						
900001	BoxSetting_title	RewardSetting_900001	set:tequan.json image:key_daoju	AppShopGoods_des_1001	0	0	6	10	10	0	0	#	#		钥匙						
900002	BoxSetting_title	RewardSetting_900002	set:runeIcon.json image:rune_11701	BoxSetting_desc_101017	11701	0	101	2	1	0	0	#	#		铁锭Ⅰ						
900003	BoxSetting_title	RewardSetting_900003	set:tequan.json image:fm_sword_fire	BoxSetting_desc_204010	104	0	104	1	12hour	43200	0	#	#		火焰附魔(12小时)						
900004	BoxSetting_title	RewardSetting_900004	set:dress_shop.json image:g1008_sword_04_b	BoxSetting_desc_102003	2080	0	103	1	20	0	0	#	#		巨刃						
900005	BoxSetting_title	RewardSetting_900005	set:runeIcon.json image:rune_11102	BoxSetting_desc_101031	11102	0	101	3	1	0	0	#	#		成长Ⅱ						
900006	BoxSetting_title	RewardSetting_900006	set:tequan.json image:tequan_hp	BoxSetting_desc_204008	102	0	104	1	12hour	43200	0	#	#		生命值强化(12小时)						
900007	BoxSetting_title	RewardSetting_900007	set:tequan.json image:futou	BoxSetting_desc_202022	2103	0	103	1	1	0	0	#	#		女武神之斧						
60101	BoxSetting_title	LicenseReward_Name_60101	set:icon_haojiao.json image:yaoshi	LicenseReward_desc_60101	0	0	6	1	1	0	0	#	#		钥匙						
60102	BoxSetting_title	LicenseReward_Name_60102	set:icon_haojiao.json image:haojiao	LicenseReward_desc_60102	0	0	7	1	1	0	0	#	#		号角						
60103	BoxSetting_title	LicenseReward_Name_60103	set:icon_haojiao.json image:huangjinbaoxiang	LicenseReward_desc_60103	1	0	9	1	1	0	0	#	#		黄金宝箱						
60104	BoxSetting_title	LicenseReward_Name_60104	set:icon_haojiao.json image:zuanshibaoxiang	LicenseReward_desc_60104	2	0	9	1	1	0	0	#	#		钻石宝箱						
60105	BoxSetting_title	LicenseReward_Name_60105	set:icon_haojiao.json image:yaoshi	LicenseReward_desc_60105	0	0	6	1	1	0	0	#	#		钥匙X20						
60106	BoxSetting_title	LicenseReward_Name_60106	set:icon_haojiao.json image:zijingbaoxiang	LicenseReward_desc_60106	3	0	9	1	1	0	0	#	#		紫色宝箱						
60107	BoxSetting_title	LicenseReward_Name_60107	set:bedwar_license_reward.json image:wuqibaoxiang	LicenseReward_desc_60107	4	0	9	1	1	0	0	#	#		武器宝箱						
60108	BoxSetting_title	LicenseReward_Name_60108	set:bedwar_license_reward.json image:gongjubaoxiang	LicenseReward_desc_60108	5	0	9	1	1	0	0	#	#		工具宝箱						
60109	BoxSetting_title	LicenseReward_Name_60109	set:bedwar_license_reward.json image:toukuibaoxiang	LicenseReward_desc_60109	6	0	9	1	1	0	0	#	#		头盔宝箱						
60110	BoxSetting_title	LicenseReward_Name_60110	set:bedwar_license_reward_season10.json image:g1008_icon_privilege	LicenseReward_desc_60110	7	0	9	1	1	0	0	#	#		特权宝箱						
60111	BoxSetting_title	LicenseReward_Name_60111	set:bedwar_license_reward_season10.json image:g1008_icon_rune	LicenseReward_desc_60111	8	0	9	1	1	0	0	#	#		符文宝箱						
60112	BoxSetting_title	LicenseReward_Name_60112	set:icon_haojiao.json image:yaoshi	LicenseReward_desc_60112	0	0	6	10	10	0	0	#	#		钥匙						
60113	BoxSetting_title	LicenseReward_Name_60113	set:icon_haojiao.json image:haojiao	LicenseReward_desc_60113	0	0	7	5	5	0	0	#	#		号角						
60114	BoxSetting_title	ShopConfig_name_801	set:free_gift.json image:movie_ticket_icon	ShopConfig_desc_801	0	0	13	10	10	0	0	#	#		观影券						
60115	BoxSetting_title	LicenseReward_Name_60115	set:bedwar_license_reward_season10.json image:g1008_icon_props	LicenseReward_desc_60111	9	0	9	1	1	0	0	#	#		道具宝箱						
60201	BoxSetting_title	LicenseReward_Name_60201	set:tequan2.json image:c40118	LicenseReward_desc_60201	101	0	104	1	1	7200	0	#	#		道具特权(3小时)						
60202	BoxSetting_title	LicenseReward_Name_60202	set:tequan2.json image:c40119	LicenseReward_desc_60202	102	0	104	1	1	7200	0	#	#		生命值强化(3小时)						
60203	BoxSetting_title	LicenseReward_Name_60203	set:tequan2.json image:c40120	LicenseReward_desc_60203	103	0	104	1	1	7200	0	#	#		金锭增长(3小时)						
60204	BoxSetting_title	LicenseReward_Name_60204	set:tequan.json image:fm_sword_fire	LicenseReward_desc_60204	104	0	104	1	1	7200	0	#	#		火焰附魔(3小时)						
60205	BoxSetting_title	LicenseReward_Name_60205	set:tequan2.json image:c40121	LicenseReward_desc_60205	105	0	104	1	1	7200	0	#	#		快速复活(3小时)						
60206	BoxSetting_title	LicenseReward_Name_60206	set:tequan2.json image:c40122	LicenseReward_desc_60206	106	0	104	1	1	7200	0	#	#		经验翻倍(3小时)						
60207	BoxSetting_title	LicenseReward_Name_60207	set:tequan.json image:tequan_daoju_6h	BoxSetting_desc_104001	101	0	104	1	1	21600	0	#	#		道具特权(6小时)						
60208	BoxSetting_title	LicenseReward_Name_60208	set:tequan.json image:tequan_hp_6h	BoxSetting_desc_104002	102	0	104	1	1	21600	0	#	#		生命值强化(6小时)						
60209	BoxSetting_title	LicenseReward_Name_60209	set:tequan.json image:tequan_jinding_6h	BoxSetting_desc_104003	103	0	104	1	1	21600	0	#	#		金锭增长(6小时)						
60210	BoxSetting_title	LicenseReward_Name_60210	set:tequan.json image:fm_sword_fire_6h	BoxSetting_desc_104004	104	0	104	1	1	21600	0	#	#		火焰附魔(6小时)						
60211	BoxSetting_title	LicenseReward_Name_60211	set:tequan.json image:tequan_chongsheng_6h	BoxSetting_desc_104005	105	0	104	1	1	21600	0	#	#		快速复活(6小时)						
60212	BoxSetting_title	LicenseReward_Name_60212	set:tequan.json image:EXP_6h	BoxSetting_desc_104006	106	0	104	1	1	21600	0	#	#		经验翻倍(6小时)						
60213	BoxSetting_title	LicenseReward_Name_60213	set:tequan2.json image:c40128	LicenseReward_desc_60213	101	0	104	1	1	86400	0	#	#		道具特权(24小时)						
60214	BoxSetting_title	LicenseReward_Name_60214	set:tequan2.json image:c40129	LicenseReward_desc_60214	102	0	104	1	1	86400	0	#	#		生命值强化(24小时)						
60215	BoxSetting_title	LicenseReward_Name_60215	set:tequan2.json image:c40130	LicenseReward_desc_60215	103	0	104	1	1	86400	0	#	#		金锭增长(24小时)						
60216	BoxSetting_title	LicenseReward_Name_60216	set:tequan.json image:fm_sword_fire	LicenseReward_desc_60216	104	0	104	1	1	86400	0	#	#		火焰附魔(24小时)						
60217	BoxSetting_title	LicenseReward_Name_60217	set:tequan2.json image:c40131	LicenseReward_desc_60217	105	0	104	1	1	86400	0	#	#		快速复活(24小时)						
60218	BoxSetting_title	LicenseReward_Name_60218	set:tequan2.json image:c40132	LicenseReward_desc_60218	106	0	104	1	1	86400	0	#	#		经验翻倍(24小时)						
60301	BoxSetting_title	BoxSetting_name_101001	set:runeIcon.json image:rune_10101	BoxSetting_desc2_101001	10101	0	101	1	1	0	0	#	#		剑刃Ⅰ						
60302	BoxSetting_title	BoxSetting_name_101002	set:runeIcon.json image:rune_10201	BoxSetting_desc2_101002	10201	0	101	1	1	0	0	#	#		弓箭Ⅰ						
60303	BoxSetting_title	BoxSetting_name_101003	set:runeIcon.json image:rune_10301	BoxSetting_desc2_101003	10301	0	101	1	1	0	0	#	#		击退Ⅰ						
60304	BoxSetting_title	BoxSetting_name_101004	set:runeIcon.json image:rune_10401	BoxSetting_desc2_101004	10401	0	101	1	1	0	0	#	#		吸血Ⅰ						
60305	BoxSetting_title	BoxSetting_name_101005	set:runeIcon.json image:rune_10501	BoxSetting_desc2_101005	10501	0	101	1	1	0	0	#	#		暴击Ⅰ						
60306	BoxSetting_title	BoxSetting_name_101006	set:runeIcon.json image:rune_10601	BoxSetting_desc2_101006	10601	0	101	1	1	0	0	#	#		火剑Ⅰ						
60307	BoxSetting_title	BoxSetting_name_101007	set:runeIcon.json image:rune_10701	BoxSetting_desc2_101007	10701	0	101	1	1	0	0	#	#		强壮Ⅰ						
60308	BoxSetting_title	BoxSetting_name_101008	set:runeIcon.json image:rune_10801	BoxSetting_desc2_101008	10801	0	101	1	1	0	0	#	#		恢复Ⅰ						
60309	BoxSetting_title	BoxSetting_name_101009	set:runeIcon.json image:rune_10901	BoxSetting_desc2_101009	10901	0	101	1	1	0	0	#	#		保护Ⅰ						
60310	BoxSetting_title	BoxSetting_name_101010	set:runeIcon.json image:rune_11001	BoxSetting_desc2_101010	11001	0	101	1	1	0	0	#	#		壮大Ⅰ						
60311	BoxSetting_title	BoxSetting_name_101011	set:runeIcon.json image:rune_11101	BoxSetting_desc2_101011	11101	0	101	1	1	0	0	#	#		成长Ⅰ						
60312	BoxSetting_title	BoxSetting_name_101012	set:runeIcon.json image:rune_11201	BoxSetting_desc2_101012	11201	0	101	1	1	0	0	#	#		修罗Ⅰ						
60313	BoxSetting_title	BoxSetting_name_101013	set:runeIcon.json image:rune_11301	BoxSetting_desc2_101013	11301	0	101	1	1	0	0	#	#		丰收Ⅰ						
60314	BoxSetting_title	BoxSetting_name_101014	set:runeIcon.json image:rune_11401	BoxSetting_desc2_101014	11401	0	101	1	1	0	0	#	#		祝福Ⅰ						
60315	BoxSetting_title	BoxSetting_name_101015	set:runeIcon.json image:rune_11501	BoxSetting_desc2_101015	11501	0	101	1	1	0	0	#	#		幸运Ⅰ						
60316	BoxSetting_title	BoxSetting_name_101016	set:runeIcon.json image:rune_11601	BoxSetting_desc2_101016	11601	0	101	1	1	0	0	#	#		复活Ⅰ						
60317	BoxSetting_title	BoxSetting_name_101017	set:runeIcon.json image:rune_11701	BoxSetting_desc2_101017	11701	0	101	1	1	0	0	#	#		铁锭Ⅰ						
60318	BoxSetting_title	BoxSetting_name_101018	set:runeIcon.json image:rune_11901	BoxSetting_desc2_101018	11901	0	101	1	1	0	0	#	#		羊毛Ⅰ						
60319	BoxSetting_title	BoxSetting_name_101019	set:runeIcon.json image:rune_12301	BoxSetting_desc2_101019	12301	0	101	1	1	0	0	#	#		铁墓Ⅰ						
60320	BoxSetting_title	BoxSetting_name_101020	set:runeIcon.json image:rune_12501	BoxSetting_desc2_101020	12501	0	101	1	1	0	0	#	#		毛堆Ⅰ						
60321	BoxSetting_title	BoxSetting_name_101021	set:runeIcon.json image:rune_10102	BoxSetting_desc2_101021	10102	0	101	1	1	0	0	#	#		剑刃Ⅱ						
60322	BoxSetting_title	BoxSetting_name_101022	set:runeIcon.json image:rune_10202	BoxSetting_desc2_101022	10202	0	101	1	1	0	0	#	#		弓箭Ⅱ						
60323	BoxSetting_title	BoxSetting_name_101023	set:runeIcon.json image:rune_10302	BoxSetting_desc2_101023	10302	0	101	1	1	0	0	#	#		击退Ⅱ						
60324	BoxSetting_title	BoxSetting_name_101024	set:runeIcon.json image:rune_10402	BoxSetting_desc2_101024	10402	0	101	1	1	0	0	#	#		吸血Ⅱ						
60325	BoxSetting_title	BoxSetting_name_101025	set:runeIcon.json image:rune_10502	BoxSetting_desc2_101025	10502	0	101	1	1	0	0	#	#		暴击Ⅱ						
60326	BoxSetting_title	BoxSetting_name_101026	set:runeIcon.json image:rune_10602	BoxSetting_desc2_101026	10602	0	101	1	1	0	0	#	#		火剑Ⅱ						
60327	BoxSetting_title	BoxSetting_name_101027	set:runeIcon.json image:rune_10702	BoxSetting_desc2_101027	10702	0	101	1	1	0	0	#	#		强壮Ⅱ						
60328	BoxSetting_title	BoxSetting_name_101028	set:runeIcon.json image:rune_10802	BoxSetting_desc2_101028	10802	0	101	1	1	0	0	#	#		恢复Ⅱ						
60329	BoxSetting_title	BoxSetting_name_101029	set:runeIcon.json image:rune_10902	BoxSetting_desc2_101029	10902	0	101	1	1	0	0	#	#		保护Ⅱ						
60330	BoxSetting_title	BoxSetting_name_101030	set:runeIcon.json image:rune_11002	BoxSetting_desc2_101030	11002	0	101	1	1	0	0	#	#		壮大Ⅱ						
60331	BoxSetting_title	BoxSetting_name_101031	set:runeIcon.json image:rune_11102	BoxSetting_desc2_101031	11102	0	101	1	1	0	0	#	#		成长Ⅱ						
60332	BoxSetting_title	BoxSetting_name_101032	set:runeIcon.json image:rune_11202	BoxSetting_desc2_101032	11202	0	101	1	1	0	0	#	#		修罗Ⅱ						
60333	BoxSetting_title	BoxSetting_name_101033	set:runeIcon.json image:rune_11302	BoxSetting_desc2_101033	11302	0	101	1	1	0	0	#	#		丰收Ⅱ						
60334	BoxSetting_title	BoxSetting_name_101034	set:runeIcon.json image:rune_11402	BoxSetting_desc2_101034	11402	0	101	1	1	0	0	#	#		祝福Ⅱ						
60335	BoxSetting_title	BoxSetting_name_101035	set:runeIcon.json image:rune_11502	BoxSetting_desc2_101035	11502	0	101	1	1	0	0	#	#		幸运Ⅱ						
60336	BoxSetting_title	BoxSetting_name_101036	set:runeIcon.json image:rune_11602	BoxSetting_desc2_101036	11602	0	101	1	1	0	0	#	#		复活Ⅱ						
60337	BoxSetting_title	BoxSetting_name_101037	set:runeIcon.json image:rune_11702	BoxSetting_desc2_101037	11702	0	101	1	1	0	0	#	#		铁锭Ⅱ						
60338	BoxSetting_title	BoxSetting_name_101038	set:runeIcon.json image:rune_11802	BoxSetting_desc2_101038	11802	0	101	1	1	0	0	#	#		金锭Ⅱ						
60339	BoxSetting_title	BoxSetting_name_101039	set:runeIcon.json image:rune_11902	BoxSetting_desc2_101039	11902	0	101	1	1	0	0	#	#		羊毛Ⅱ						
60340	BoxSetting_title	BoxSetting_name_101040	set:runeIcon.json image:rune_12302	BoxSetting_desc2_101040	12302	0	101	1	1	0	0	#	#		铁墓Ⅱ						
60341	BoxSetting_title	BoxSetting_name_101041	set:runeIcon.json image:rune_12502	BoxSetting_desc2_101041	12502	0	101	1	1	0	0	#	#		毛堆Ⅱ						
60342	BoxSetting_title	BoxSetting_name_201042	set:runeIcon.json image:rune_10103	BoxSetting_desc2_201042	10103	0	101	1	1	0	0	#	#		剑刃Ⅲ						
60343	BoxSetting_title	BoxSetting_name_201043	set:runeIcon.json image:rune_10203	BoxSetting_desc2_201043	10203	0	101	1	1	0	0	#	#		弓箭Ⅲ						
60344	BoxSetting_title	BoxSetting_name_201044	set:runeIcon.json image:rune_10703	BoxSetting_desc2_201044	10703	0	101	1	1	0	0	#	#		强壮Ⅲ						
60345	BoxSetting_title	BoxSetting_name_201045	set:runeIcon.json image:rune_10803	BoxSetting_desc2_201045	10803	0	101	1	1	0	0	#	#		恢复Ⅲ						
60346	BoxSetting_title	BoxSetting_name_201046	set:runeIcon.json image:rune_11403	BoxSetting_desc2_201046	11403	0	101	1	1	0	0	#	#		祝福Ⅲ						
60347	BoxSetting_title	BoxSetting_name_201047	set:runeIcon.json image:rune_11503	BoxSetting_desc2_201047	11503	0	101	1	1	0	0	#	#		幸运Ⅲ						
60348	BoxSetting_title	BoxSetting_name_201048	set:runeIcon.json image:rune_10403	BoxSetting_desc2_201048	10403	0	101	1	1	0	0	#	#		吸血Ⅲ						
60349	BoxSetting_title	BoxSetting_name_201049	set:runeIcon.json image:rune_10503	BoxSetting_desc2_201049	10503	0	101	1	1	0	0	#	#		暴击Ⅲ						
60350	BoxSetting_title	BoxSetting_name_201050	set:runeIcon.json image:rune_11003	BoxSetting_desc2_201050	11003	0	101	1	1	0	0	#	#		壮大Ⅲ						
60351	BoxSetting_title	BoxSetting_name_201051	set:runeIcon.json image:rune_11303	BoxSetting_desc2_201051	11303	0	101	1	1	0	0	#	#		丰收Ⅲ						
60352	BoxSetting_title	BoxSetting_name_201052	set:runeIcon.json image:rune_11603	BoxSetting_desc2_201052	11603	0	101	1	1	0	0	#	#		复活Ⅲ						
60353	BoxSetting_title	BoxSetting_name_201053	set:runeIcon.json image:rune_11703	BoxSetting_desc2_201053	11703	0	101	1	1	0	0	#	#		铁锭Ⅲ						
60354	BoxSetting_title	BoxSetting_name_201054	set:runeIcon.json image:rune_10303	BoxSetting_desc2_201054	10303	0	101	1	1	0	0	#	#		击退Ⅲ						
60355	BoxSetting_title	BoxSetting_name_201055	set:runeIcon.json image:rune_10603	BoxSetting_desc2_201055	10603	0	101	1	1	0	0	#	#		火剑Ⅲ						
60356	BoxSetting_title	BoxSetting_name_201056	set:runeIcon.json image:rune_10903	BoxSetting_desc2_201056	10903	0	101	1	1	0	0	#	#		保护Ⅲ						
60357	BoxSetting_title	BoxSetting_name_201057	set:runeIcon.json image:rune_11103	BoxSetting_desc2_201057	11103	0	101	1	1	0	0	#	#		成长Ⅲ						
60358	BoxSetting_title	BoxSetting_name_201058	set:runeIcon.json image:rune_11203	BoxSetting_desc2_201058	11203	0	101	1	1	0	0	#	#		修罗Ⅲ						
60359	BoxSetting_title	BoxSetting_name_201059	set:runeIcon.json image:rune_11803	BoxSetting_desc2_201059	11803	0	101	1	1	0	0	#	#		金锭Ⅲ						
60360	BoxSetting_title	BoxSetting_name_201060	set:runeIcon.json image:rune_11903	BoxSetting_desc2_201060	11903	0	101	1	1	0	0	#	#		羊毛Ⅲ						
60361	BoxSetting_title	BoxSetting_name_201061	set:runeIcon.json image:rune_12303	BoxSetting_desc2_201061	12303	0	101	1	1	0	0	#	#		铁墓Ⅲ						
60362	BoxSetting_title	BoxSetting_name_201062	set:runeIcon.json image:rune_12403	BoxSetting_desc2_201062	12403	0	101	1	1	0	0	#	#		金墓Ⅲ						
60363	BoxSetting_title	BoxSetting_name_201063	set:runeIcon.json image:rune_12503	BoxSetting_desc2_201063	12503	0	101	1	1	0	0	#	#		毛堆Ⅲ						
2001	BoxSetting_title	CustomShopGoods_Name_2001	set:footprint_icon.json image:g1008_icon_footprint_1	LicenseReward_desc_2001	2001	0	11	1	1	0	0	#	#		冰晶拖尾	788					
2002	BoxSetting_title	CustomShopGoods_Name_2002	set:footprint_icon.json image:g1008_icon_footprint_2	LicenseReward_desc_2002	2002	0	11	1	1	0	0	#	#		雷电拖尾	358					
2003	BoxSetting_title	CustomShopGoods_Name_2003	set:footprint_icon.json image:g1008_icon_footprint_3	LicenseReward_desc_2003	2003	0	11	1	1	0	0	#	#		樱花拖尾	788					
2004	BoxSetting_title	CustomShopGoods_Name_2004	set:footprint_icon.json image:g1008_icon_footprint_4	LicenseReward_desc_2004	2004	0	11	1	1	0	0	#	#		腾云拖尾	788					
2005	BoxSetting_title	CustomShopGoods_Name_2005	set:footprint_icon.json image:g1008_icon_footprint_5	LicenseReward_desc_2005	2005	0	11	1	1	0	0	#	#		彩虹拖尾	988					
2006	BoxSetting_title	CustomShopGoods_Name_2006	set:footprint_icon.json image:g1008_icon_footprint_6	LicenseReward_desc_2006	2006	0	11	1	1	0	0	#	#		赛博拖尾	588					
2007	BoxSetting_title	CustomShopGoods_Name_2007	set:footprint_icon.json image:g1008_icon_footprint_7	LicenseReward_desc_2007	2007	0	11	1	1	0	0	#	#		量子拖尾	358					
2008	BoxSetting_title	CustomShopGoods_Name_2008	set:footprint_icon.json image:g1008_icon_footprint_8	LicenseReward_desc_2008	2008	0	11	1	1	0	0	#	#		幽灵鬼脸拖尾	788					
2009	BoxSetting_title	CustomShopGoods_Name_2009	set:footprint_icon.json image:g1008_icon_footprint_9	LicenseReward_desc_2009	2009	0	11	1	1	0	0	#	#		水泡	988					
2010	BoxSetting_title	CustomShopGoods_Name_2010	set:footprint_icon.json image:g1008_icon_footprint_10	LicenseReward_desc_2010	2010	0	11	1	1	0	0	#	#		音符拖尾	588					
2011	BoxSetting_title	CustomShopGoods_Name_2011	set:bedwar_license_reward.json image:g1008_icon_footprint_11	LicenseReward_desc_2011	2011	0	11	1	1	0	0	#	#		火焰拖尾	988					
2012	BoxSetting_title	CustomShopGoods_Name_2012	set:bedwar_license_reward.json image:g1008_icon_footprint_12	LicenseReward_desc_2012	2012	0	11	1	1	0	0	#	#		冰冻拖尾	988					
2013	BoxSetting_title	CustomShopGoods_Name_2013	set:bedwar_license_reward_season4.json image:g1008_icon_footprint_13	LicenseReward_desc_2013	2013	0	11	1	1	0	0	#	#		八卦阵拖尾	988					
2014	BoxSetting_title	CustomShopGoods_Name_2014	set:bedwar_license_reward_season4.json image:g1008_icon_footprint_14	LicenseReward_desc_2014	2014	0	11	1	1	0	0	#	#		筋斗云拖尾	988					
2015	BoxSetting_title	CustomShopGoods_Name_2015	set:bedwar_license_reward_season5.json image:g1008_icon_footprint_15	LicenseReward_desc_2015	2015	0	11	1	1	0	0	#	#		蝙蝠拖尾	988					
